,dept,dist,station,value,date
518079,Revenue,Salem,sankaridurg,1.2,16-11-2020
518090,Revenue,Salem,Salem,0.6,16-11-2020
518137,Revenue,Salem,Mettur,48.6,17-11-2020
518179,Revenue,Salem,Gangavalli,40,17-11-2020
518180,Revenue,Salem,Veeraganoor,40,17-11-2020
518242,Revenue,Salem,Thammampatti,30,17-11-2020
518246,Revenue,Salem,Edapadi,29.6,17-11-2020
518388,Revenue,Salem,Kariyakovil Dam,15,17-11-2020
518389,Revenue,Salem,Anaimaduvu Dam,15,17-11-2020
518403,Revenue,Salem,Omalur,13.4,17-11-2020
518407,Revenue,Salem,sankaridurg,13.2,17-11-2020
518431,Revenue,Salem,Attur,11.6,17-11-2020
518450,Revenue,Salem,Salem,10.7,17-11-2020
518462,Revenue,Salem,TNAU CRI Yethapur,10,17-11-2020
518476,Revenue,Salem,Danishpet,8.8,17-11-2020
518477,Revenue,Salem,Yercaud,8.8,17-11-2020
518526,Revenue,Salem,Valappady,5,17-11-2020
518708,Revenue,Salem,Veeraganoor,34,18-11-2020
518792,Revenue,Salem,Thammampatti,20,18-11-2020
518808,Revenue,Salem,Attur,17.6,18-11-2020
518826,Revenue,Salem,Gangavalli,15,18-11-2020
518842,Revenue,Salem,TNAU CRI Yethapur,12,18-11-2020
518861,Revenue,Salem,Salem,9.2,18-11-2020
518880,Revenue,Salem,Valappady,8,18-11-2020
518893,Revenue,Salem,Mettur,6.2,18-11-2020
518929,Revenue,Salem,Omalur,4,18-11-2020
518945,Revenue,Salem,Kariyakovil Dam,3,18-11-2020
518946,Revenue,Salem,Yercaud,3,18-11-2020
518960,Revenue,Salem,sankaridurg,2,18-11-2020
518974,Revenue,Salem,Anaimaduvu Dam,1,18-11-2020
519168,Revenue,Salem,Edapadi,2,19-11-2020
519184,Revenue,Salem,Mettur,1.2,19-11-2020
519191,Revenue,Salem,sankaridurg,1,19-11-2020
519307,Revenue,Salem,Attur,1.4,20-11-2020
519708,Revenue,Salem,Veeraganoor,37,26-11-2020
519711,Revenue,Salem,Yercaud,34,26-11-2020
519713,Revenue,Salem,Kariyakovil Dam,33,26-11-2020
519715,Revenue,Salem,TNAU CRI Yethapur,32,26-11-2020
519723,Revenue,Salem,Attur,28.8,26-11-2020
519730,Revenue,Salem,Thammampatti,27,26-11-2020
519739,Revenue,Salem,Gangavalli,24,26-11-2020
519769,Revenue,Salem,Anaimaduvu Dam,17,26-11-2020
519786,Revenue,Salem,Mettur,12.2,26-11-2020
519789,Revenue,Salem,Edapadi,11,26-11-2020
519794,Revenue,Salem,sankaridurg,10.2,26-11-2020
519797,Revenue,Salem,Danishpet,9,26-11-2020
519821,Revenue,Salem,Valappady,5.7,26-11-2020
519850,Revenue,Salem,Omalur,3,26-11-2020
519865,Revenue,Salem,Salem,1.8,26-11-2020
519957,Revenue,Salem,Yercaud,18,27-11-2020
519979,Revenue,Salem,Danishpet,13,27-11-2020
519993,Revenue,Salem,Kariyakovil Dam,10,27-11-2020
519994,Revenue,Salem,Anaimaduvu Dam,10,27-11-2020
520012,Revenue,Salem,TNAU CRI Yethapur,7,27-11-2020
520023,Revenue,Salem,Mettur,5.4,27-11-2020
520024,Revenue,Salem,sankaridurg,5.4,27-11-2020
520037,Revenue,Salem,Omalur,4.4,27-11-2020
520038,Revenue,Salem,Attur,4.4,27-11-2020
520039,Revenue,Salem,Edapadi,4.2,27-11-2020
520058,Revenue,Salem,Salem,3,27-11-2020
520104,Revenue,Salem,Valappady,1,27-11-2020
520135,Revenue,Salem,Attur,40.7,28-11-2020
520239,Revenue,Salem,Gangavalli,4,28-11-2020
520253,Revenue,Salem,Kariyakovil Dam,2,28-11-2020
520271,Revenue,Salem,Thammampatti,40,29-11-2020
520285,Revenue,Salem,Attur,17.5,29-11-2020
520310,Revenue,Salem,Gangavalli,8,29-11-2020
520350,Revenue,Salem,Yercaud,4,29-11-2020
520390,Revenue,Salem,Edapadi,1.4,29-11-2020
520426,Revenue,Salem,Kariyakovil Dam,10,30-11-2020
520430,Revenue,Salem,Attur,9,30-11-2020
520441,Revenue,Salem,Anaimaduvu Dam,7,30-11-2020
520508,Revenue,Salem,Yercaud,3,30-11-2020
520509,Revenue,Salem,Valappady,3,30-11-2020
520536,Revenue,Salem,TNAU CRI Yethapur,2,30-11-2020
520910,Revenue,Salem,Veeraganoor,23,03-12-2020
520963,Revenue,Salem,Thammampatti,15,03-12-2020
520997,Revenue,Salem,Attur,9.2,03-12-2020
521057,Revenue,Salem,Kariyakovil Dam,3,03-12-2020
521082,Revenue,Salem,Salem,1.7,03-12-2020
521098,Revenue,Salem,Edapadi,1,03-12-2020
521099,Revenue,Salem,Anaimaduvu Dam,1,03-12-2020
521100,Revenue,Salem,Valappady,1,03-12-2020
521238,Revenue,Salem,Veeraganoor,63,04-12-2020
521259,Revenue,Salem,Gangavalli,55,04-12-2020
521304,Revenue,Salem,Thammampatti,40,04-12-2020
521319,Revenue,Salem,Yercaud,35.4,04-12-2020
521324,Revenue,Salem,Attur,34.3,04-12-2020
521337,Revenue,Salem,Danishpet,31,04-12-2020
521343,Revenue,Salem,TNAU CRI Yethapur,30,04-12-2020
521358,Revenue,Salem,Kariyakovil Dam,27,04-12-2020
521359,Revenue,Salem,Anaimaduvu Dam,27,04-12-2020
521420,Revenue,Salem,Omalur,12,04-12-2020
521431,Revenue,Salem,Salem,10.5,04-12-2020
521456,Revenue,Salem,Mettur,7.4,04-12-2020
521459,Revenue,Salem,Edapadi,7,04-12-2020
521466,Revenue,Salem,sankaridurg,6.2,04-12-2020
521519,Revenue,Salem,Valappady,3,04-12-2020
521724,Revenue,Salem,Yercaud,22.6,05-12-2020
521823,Revenue,Salem,Kariyakovil Dam,11,05-12-2020
521837,Revenue,Salem,Danishpet,10,05-12-2020
521838,Revenue,Salem,Edapadi,10,05-12-2020
521839,Revenue,Salem,Thammampatti,10,05-12-2020
521848,Revenue,Salem,Attur,9.2,05-12-2020
521858,Revenue,Salem,Mettur,8.2,05-12-2020
521911,Revenue,Salem,Gangavalli,5,05-12-2020
521932,Revenue,Salem,Valappady,4,05-12-2020
521948,Revenue,Salem,Omalur,3,05-12-2020
521951,Revenue,Salem,Anaimaduvu Dam,3,05-12-2020
521973,Revenue,Salem,TNAU CRI Yethapur,2,05-12-2020
521990,Revenue,Salem,sankaridurg,1.2,05-12-2020
522000,Revenue,Salem,Salem,0.9,05-12-2020
522184,Revenue,Salem,Yercaud,6,06-12-2020
522303,Revenue,Salem,Kariyakovil Dam,1,06-12-2020
522412,Revenue,Salem,Edapadi,24,07-12-2020
522445,Revenue,Salem,Yercaud,20.6,07-12-2020
522501,Revenue,Salem,Thammampatti,15,07-12-2020
522502,Revenue,Salem,Kariyakovil Dam,15,07-12-2020
522538,Revenue,Salem,Attur,12.4,07-12-2020
522548,Revenue,Salem,TNAU CRI Yethapur,12,07-12-2020
522580,Revenue,Salem,sankaridurg,10,07-12-2020
522590,Revenue,Salem,Mettur,9.4,07-12-2020
522625,Revenue,Salem,Gangavalli,8,07-12-2020
522633,Revenue,Salem,Valappady,7.6,07-12-2020
522669,Revenue,Salem,Omalur,5.2,07-12-2020
522705,Revenue,Salem,Anaimaduvu Dam,4,07-12-2020
522724,Revenue,Salem,Danishpet,3,07-12-2020
522733,Revenue,Salem,Salem,2.5,07-12-2020
522837,Revenue,Salem,Thammampatti,25,08-12-2020
522855,Revenue,Salem,Gangavalli,21,08-12-2020
522893,Revenue,Salem,Veeraganoor,15,08-12-2020
522932,Revenue,Salem,Mettur,11.4,08-12-2020
522954,Revenue,Salem,Attur,10.1,08-12-2020
522962,Revenue,Salem,Omalur,10,08-12-2020
523025,Revenue,Salem,Yercaud,6.2,08-12-2020
523053,Revenue,Salem,Edapadi,5,08-12-2020
523056,Revenue,Salem,Anaimaduvu Dam,5,08-12-2020
523064,Revenue,Salem,Danishpet,4.5,08-12-2020
523114,Revenue,Salem,Kariyakovil Dam,3,08-12-2020
523132,Revenue,Salem,sankaridurg,2.1,08-12-2020
523166,Revenue,Salem,TNAU CRI Yethapur,1,08-12-2020
523175,Revenue,Salem,Salem,0.8,08-12-2020
523219,Revenue,Salem,Attur,27.4,09-12-2020
523220,Revenue,Salem,Attur,27.4,09-12-2020
523266,Revenue,Salem,Veeraganoor,20,09-12-2020
523271,Revenue,Salem,Veeraganoor,20,09-12-2020
523337,Revenue,Salem,Thammampatti,15,09-12-2020
523339,Revenue,Salem,Valappady,15,09-12-2020
523353,Revenue,Salem,Thammampatti,15,09-12-2020
523356,Revenue,Salem,Valappady,15,09-12-2020
523404,Revenue,Salem,Gangavalli,12,09-12-2020
523412,Revenue,Salem,Gangavalli,12,09-12-2020
523503,Revenue,Salem,Mettur,9,09-12-2020
523515,Revenue,Salem,Mettur,9,09-12-2020
523573,Revenue,Salem,TNAU CRI Yethapur,7,09-12-2020
523575,Revenue,Salem,Yercaud,7,09-12-2020
523587,Revenue,Salem,TNAU CRI Yethapur,7,09-12-2020
523589,Revenue,Salem,Yercaud,7,09-12-2020
523727,Revenue,Salem,Edapadi,4,09-12-2020
523728,Revenue,Salem,Kariyakovil Dam,4,09-12-2020
523742,Revenue,Salem,Edapadi,4,09-12-2020
523743,Revenue,Salem,Kariyakovil Dam,4,09-12-2020
523769,Revenue,Salem,Omalur,3.2,09-12-2020
523772,Revenue,Salem,Omalur,3.2,09-12-2020
523809,Revenue,Salem,Salem,2.8,09-12-2020
523812,Revenue,Salem,Salem,2.8,09-12-2020
523846,Revenue,Salem,Anaimaduvu Dam,2,09-12-2020
523861,Revenue,Salem,Anaimaduvu Dam,2,09-12-2020
523972,Revenue,Salem,Thammampatti,7,10-12-2020
523976,Revenue,Salem,Thammampatti,7,10-12-2020
524078,Revenue,Salem,Anaimaduvu Dam,4,10-12-2020
524079,Revenue,Salem,Yercaud,4,10-12-2020
524082,Revenue,Salem,Anaimaduvu Dam,4,10-12-2020
524083,Revenue,Salem,Yercaud,4,10-12-2020
524173,Revenue,Salem,Kariyakovil Dam,2,10-12-2020
524180,Revenue,Salem,Kariyakovil Dam,2,10-12-2020
524813,Revenue,Salem,Veeraganoor,62,17-12-2020
524815,Revenue,Salem,Veeraganoor,62,17-12-2020
524846,Revenue,Salem,Thammampatti,50,17-12-2020
524847,Revenue,Salem,Thammampatti,50,17-12-2020
524896,Revenue,Salem,Attur,37.4,17-12-2020
524897,Revenue,Salem,Attur,37.4,17-12-2020
524898,Revenue,Salem,TNAU CRI Yethapur,37,17-12-2020
524899,Revenue,Salem,TNAU CRI Yethapur,37,17-12-2020
524926,Revenue,Salem,Kariyakovil Dam,30,17-12-2020
524930,Revenue,Salem,Kariyakovil Dam,30,17-12-2020
524936,Revenue,Salem,Anaimaduvu Dam,29,17-12-2020
524938,Revenue,Salem,Anaimaduvu Dam,29,17-12-2020
524950,Revenue,Salem,Gangavalli,25,17-12-2020
524951,Revenue,Salem,Gangavalli,25,17-12-2020
524972,Revenue,Salem,Yercaud,20,17-12-2020
524973,Revenue,Salem,Yercaud,20,17-12-2020
525098,Revenue,Salem,Valappady,9.5,17-12-2020
525099,Revenue,Salem,Valappady,9.5,17-12-2020
525257,Revenue,Salem,sankaridurg,4.2,17-12-2020
525259,Revenue,Salem,sankaridurg,4.2,17-12-2020
525322,Revenue,Salem,Danishpet,2.5,17-12-2020
525323,Revenue,Salem,Danishpet,2.5,17-12-2020
525338,Revenue,Salem,Salem,2.1,17-12-2020
525339,Revenue,Salem,Salem,2.1,17-12-2020
525352,Revenue,Salem,Omalur,2,17-12-2020
525354,Revenue,Salem,Omalur,2,17-12-2020
525582,Revenue,Salem,Kariyakovil Dam,18,18-12-2020
525583,Revenue,Salem,Kariyakovil Dam,18,18-12-2020
525644,Revenue,Salem,Anaimaduvu Dam,13,18-12-2020
525645,Revenue,Salem,Anaimaduvu Dam,13,18-12-2020
525674,Revenue,Salem,Gangavalli,12,18-12-2020
525676,Revenue,Salem,Gangavalli,12,18-12-2020
525696,Revenue,Salem,Salem,10.6,18-12-2020
525697,Revenue,Salem,Salem,10.6,18-12-2020
525712,Revenue,Salem,Thammampatti,10,18-12-2020
525713,Revenue,Salem,Thammampatti,10,18-12-2020
525734,Revenue,Salem,TNAU CRI Yethapur,9,18-12-2020
525735,Revenue,Salem,TNAU CRI Yethapur,9,18-12-2020
525822,Revenue,Salem,Yercaud,6.6,18-12-2020
525823,Revenue,Salem,Yercaud,6.6,18-12-2020
525844,Revenue,Salem,Valappady,6,18-12-2020
525845,Revenue,Salem,Valappady,6,18-12-2020
525856,Revenue,Salem,Attur,5.6,18-12-2020
525857,Revenue,Salem,Attur,5.6,18-12-2020
525887,Revenue,Salem,Veeraganoor,5,18-12-2020
525890,Revenue,Salem,Veeraganoor,5,18-12-2020
525904,Revenue,Salem,sankaridurg,4.2,18-12-2020
525905,Revenue,Salem,sankaridurg,4.2,18-12-2020
525938,Revenue,Salem,Edapadi,3.6,18-12-2020
525940,Revenue,Salem,Edapadi,3.6,18-12-2020
525984,Revenue,Salem,Mettur,2.8,18-12-2020
525986,Revenue,Salem,Mettur,2.8,18-12-2020
526497,Revenue,Salem,Attur,1.4,19-12-2020
526498,Revenue,Salem,Attur,1.4,19-12-2020
527072,Revenue,Salem,Mettur,8.8,31-12-2020
527073,Revenue,Salem,Mettur,8.8,31-12-2020
527131,Revenue,Salem,Yercaud,6.8,31-12-2020
527132,Revenue,Salem,Yercaud,6.8,31-12-2020
527194,Revenue,Salem,Attur,4.4,31-12-2020
527195,Revenue,Salem,Attur,4.4,31-12-2020
527284,Revenue,Salem,Kariyakovil Dam,2,31-12-2020
527290,Revenue,Salem,Kariyakovil Dam,2,31-12-2020
527329,Revenue,Salem,Anaimaduvu Dam,1,31-12-2020
527336,Revenue,Salem,Anaimaduvu Dam,1,31-12-2020
527574,Revenue,Salem,Veeraganoor,24,01-01-2021
527577,Revenue,Salem,Veeraganoor,24,01-01-2021
527606,Revenue,Salem,Attur,22.8,01-01-2021
527607,Revenue,Salem,Attur,22.8,01-01-2021
527642,Revenue,Salem,Thammampatti,20,01-01-2021
527645,Revenue,Salem,TNAU CRI Yethapur,20,01-01-2021
527646,Revenue,Salem,Thammampatti,20,01-01-2021
527647,Revenue,Salem,TNAU CRI Yethapur,20,01-01-2021
527701,Revenue,Salem,Kariyakovil Dam,17,01-01-2021
527703,Revenue,Salem,Kariyakovil Dam,17,01-01-2021
527731,Revenue,Salem,Gangavalli,15,01-01-2021
527733,Revenue,Salem,Gangavalli,15,01-01-2021
527786,Revenue,Salem,sankaridurg,13.1,01-01-2021
527787,Revenue,Salem,sankaridurg,13.1,01-01-2021
527837,Revenue,Salem,Yercaud,10,01-01-2021
527839,Revenue,Salem,Yercaud,10,01-01-2021
527882,Revenue,Salem,Anaimaduvu Dam,8,01-01-2021
527885,Revenue,Salem,Anaimaduvu Dam,8,01-01-2021
527920,Revenue,Salem,Edapadi,6.6,01-01-2021
527921,Revenue,Salem,Edapadi,6.6,01-01-2021
527952,Revenue,Salem,Danishpet,5,01-01-2021
527953,Revenue,Salem,Omalur,5,01-01-2021
527954,Revenue,Salem,Danishpet,5,01-01-2021
527955,Revenue,Salem,Omalur,5,01-01-2021
527966,Revenue,Salem,Salem,4.8,01-01-2021
527967,Revenue,Salem,Salem,4.8,01-01-2021
528013,Revenue,Salem,Valappady,2,01-01-2021
528016,Revenue,Salem,Valappady,2,01-01-2021
528044,Revenue,Salem,Mettur,0.2,01-01-2021
528045,Revenue,Salem,Mettur,0.2,01-01-2021
528271,Revenue,Salem,Yercaud,3,03-01-2021
528272,Revenue,Salem,Yercaud,3,03-01-2021
528321,Revenue,Salem,Kariyakovil Dam,2,03-01-2021
528328,Revenue,Salem,Kariyakovil Dam,2,03-01-2021
528777,Revenue,Salem,Veeraganoor,7,04-01-2021
528780,Revenue,Salem,Veeraganoor,7,04-01-2021
528846,Revenue,Salem,Yercaud,5.2,04-01-2021
528847,Revenue,Salem,Yercaud,5.2,04-01-2021
528866,Revenue,Salem,Gangavalli,5,04-01-2021
528867,Revenue,Salem,Thammampatti,5,04-01-2021
528870,Revenue,Salem,Gangavalli,5,04-01-2021
528871,Revenue,Salem,Thammampatti,5,04-01-2021
528965,Revenue,Salem,Mettur,2.8,04-01-2021
528967,Revenue,Salem,Mettur,2.8,04-01-2021
528993,Revenue,Salem,Attur,2.2,04-01-2021
528998,Revenue,Salem,Attur,2.2,04-01-2021
529047,Revenue,Salem,sankaridurg,1.2,04-01-2021
529049,Revenue,Salem,sankaridurg,1.2,04-01-2021
529297,Revenue,Salem,Anaimaduvu Dam,3,05-01-2021
529301,Revenue,Salem,Anaimaduvu Dam,3,05-01-2021
529334,Revenue,Salem,Yercaud,2,05-01-2021
529338,Revenue,Salem,Yercaud,2,05-01-2021
529417,Revenue,Salem,TNAU CRI Yethapur,1,05-01-2021
529420,Revenue,Salem,TNAU CRI Yethapur,1,05-01-2021
529434,Revenue,Salem,Salem,0.5,05-01-2021
529435,Revenue,Salem,Salem,0.5,05-01-2021
529732,Revenue,Salem,Yercaud,3.4,06-01-2021
529733,Revenue,Salem,Yercaud,3.4,06-01-2021
529944,Revenue,Salem,Thammampatti,80,07-01-2021
529945,Revenue,Salem,Thammampatti,80,07-01-2021
529984,Revenue,Salem,Veeraganoor,64,07-01-2021
529985,Revenue,Salem,Veeraganoor,64,07-01-2021
529994,Revenue,Salem,Gangavalli,60,07-01-2021
529995,Revenue,Salem,Gangavalli,60,07-01-2021
530036,Revenue,Salem,Attur,49.4,07-01-2021
530037,Revenue,Salem,Attur,49.4,07-01-2021
530108,Revenue,Salem,Yercaud,37.6,07-01-2021
530109,Revenue,Salem,Yercaud,37.6,07-01-2021
530111,Revenue,Salem,Anaimaduvu Dam,37,07-01-2021
530112,Revenue,Salem,Anaimaduvu Dam,37,07-01-2021
530278,Revenue,Salem,TNAU CRI Yethapur,23,07-01-2021
530280,Revenue,Salem,TNAU CRI Yethapur,23,07-01-2021
530360,Revenue,Salem,Omalur,17,07-01-2021
530361,Revenue,Salem,Omalur,17,07-01-2021
530404,Revenue,Salem,Salem,14.7,07-01-2021
530405,Revenue,Salem,Salem,14.7,07-01-2021
530414,Revenue,Salem,Danishpet,14,07-01-2021
530415,Revenue,Salem,Kariyakovil Dam,14,07-01-2021
530416,Revenue,Salem,Danishpet,14,07-01-2021
530417,Revenue,Salem,Kariyakovil Dam,14,07-01-2021
530422,Revenue,Salem,Mettur,13.6,07-01-2021
530423,Revenue,Salem,Mettur,13.6,07-01-2021
530477,Revenue,Salem,sankaridurg,10,07-01-2021
530479,Revenue,Salem,sankaridurg,10,07-01-2021
530555,Revenue,Salem,Valappady,6,07-01-2021
530556,Revenue,Salem,Valappady,6,07-01-2021
530642,Revenue,Salem,Edapadi,1.2,07-01-2021
530643,Revenue,Salem,Edapadi,1.2,07-01-2021
530658,Revenue,Salem,Kariyakovil Dam,53,08-01-2021
530659,Revenue,Salem,Kariyakovil Dam,53,08-01-2021
530812,Revenue,Salem,Thammampatti,5,08-01-2021
530814,Revenue,Salem,Thammampatti,5,08-01-2021
530887,Revenue,Salem,Yercaud,3,08-01-2021
530891,Revenue,Salem,Yercaud,3,08-01-2021
530957,Revenue,Salem,Attur,1.4,08-01-2021
530958,Revenue,Salem,Attur,1.4,08-01-2021
530973,Revenue,Salem,Anaimaduvu Dam,1,08-01-2021
530979,Revenue,Salem,Anaimaduvu Dam,1,08-01-2021
531108,Revenue,Salem,Yercaud,21,09-01-2021
531110,Revenue,Salem,Yercaud,21,09-01-2021
531221,Revenue,Salem,Anaimaduvu Dam,12,09-01-2021
531224,Revenue,Salem,Anaimaduvu Dam,12,09-01-2021
531377,Revenue,Salem,TNAU CRI Yethapur,5,09-01-2021
531379,Revenue,Salem,TNAU CRI Yethapur,5,09-01-2021
531390,Revenue,Salem,Salem,4.6,09-01-2021
531391,Revenue,Salem,Salem,4.6,09-01-2021
531471,Revenue,Salem,Kariyakovil Dam,3,09-01-2021
531477,Revenue,Salem,Kariyakovil Dam,3,09-01-2021
531513,Revenue,Salem,Omalur,2,09-01-2021
531519,Revenue,Salem,Omalur,2,09-01-2021
531550,Revenue,Salem,Attur,1.2,09-01-2021
531551,Revenue,Salem,Attur,1.2,09-01-2021
531758,Revenue,Salem,Yercaud,6,10-01-2021
531761,Revenue,Salem,Yercaud,6,10-01-2021
531792,Revenue,Salem,Thammampatti,5,10-01-2021
531795,Revenue,Salem,Thammampatti,5,10-01-2021
532387,Revenue,Salem,Yercaud,2,11-01-2021
532389,Revenue,Salem,Yercaud,2,11-01-2021
532420,Revenue,Salem,Attur,1.2,11-01-2021
532422,Revenue,Salem,Attur,1.2,11-01-2021
532801,Revenue,Salem,Veeraganoor,8,12-01-2021
532804,Revenue,Salem,Veeraganoor,8,12-01-2021
532867,Revenue,Salem,Thammampatti,5,12-01-2021
532871,Revenue,Salem,Thammampatti,5,12-01-2021
532892,Revenue,Salem,Attur,4.3,12-01-2021
532893,Revenue,Salem,Attur,4.3,12-01-2021
532944,Revenue,Salem,TNAU CRI Yethapur,3,12-01-2021
532948,Revenue,Salem,TNAU CRI Yethapur,3,12-01-2021
532980,Revenue,Salem,sankaridurg,2.2,12-01-2021
532982,Revenue,Salem,sankaridurg,2.2,12-01-2021
532994,Revenue,Salem,Kariyakovil Dam,2,12-01-2021
532995,Revenue,Salem,Kariyakovil Dam,2,12-01-2021
533028,Revenue,Salem,Edapadi,1.6,12-01-2021
533029,Revenue,Salem,Edapadi,1.6,12-01-2021
533036,Revenue,Salem,Salem,1.3,12-01-2021
533037,Revenue,Salem,Salem,1.3,12-01-2021
533039,Revenue,Salem,Yercaud,1.2,12-01-2021
533041,Revenue,Salem,Yercaud,1.2,12-01-2021
533049,Revenue,Salem,Anaimaduvu Dam,1,12-01-2021
533053,Revenue,Salem,Anaimaduvu Dam,1,12-01-2021
533276,Revenue,Salem,Veeraganoor,36,13-01-2021
533277,Revenue,Salem,Veeraganoor,36,13-01-2021
533374,Revenue,Salem,Gangavalli,27,13-01-2021
533375,Revenue,Salem,Gangavalli,27,13-01-2021
533441,Revenue,Salem,Thammampatti,20,13-01-2021
533446,Revenue,Salem,Thammampatti,20,13-01-2021
533492,Revenue,Salem,Attur,15.8,13-01-2021
533493,Revenue,Salem,Attur,15.8,13-01-2021
533585,Revenue,Salem,Yercaud,10,13-01-2021
533588,Revenue,Salem,Yercaud,10,13-01-2021
533616,Revenue,Salem,TNAU CRI Yethapur,8,13-01-2021
533617,Revenue,Salem,TNAU CRI Yethapur,8,13-01-2021
533680,Revenue,Salem,Valappady,3,13-01-2021
533684,Revenue,Salem,Valappady,3,13-01-2021
533701,Revenue,Salem,Salem,2,13-01-2021
533702,Revenue,Salem,Anaimaduvu Dam,2,13-01-2021
533707,Revenue,Salem,Salem,2,13-01-2021
533708,Revenue,Salem,Anaimaduvu Dam,2,13-01-2021
533718,Revenue,Salem,Omalur,1.4,13-01-2021
533719,Revenue,Salem,Omalur,1.4,13-01-2021
533720,Revenue,Salem,sankaridurg,1.3,13-01-2021
533721,Revenue,Salem,sankaridurg,1.3,13-01-2021
533724,Revenue,Salem,Edapadi,1,13-01-2021
533726,Revenue,Salem,Kariyakovil Dam,1,13-01-2021
533728,Revenue,Salem,Edapadi,1,13-01-2021
533730,Revenue,Salem,Kariyakovil Dam,1,13-01-2021
533736,Revenue,Salem,Mettur,0.8,13-01-2021
533737,Revenue,Salem,Mettur,0.8,13-01-2021
534351,Revenue,Salem,Yercaud,1,14-01-2021
534352,Revenue,Salem,Yercaud,1,14-01-2021
534362,Revenue,Salem,Salem,0.5,14-01-2021
534364,Revenue,Salem,Salem,0.5,14-01-2021
534684,Revenue,Salem,Yercaud,8.2,15-01-2021
534686,Revenue,Salem,Yercaud,8.2,15-01-2021
534796,Revenue,Salem,Gangavalli,5,15-01-2021
534797,Revenue,Salem,Thammampatti,5,15-01-2021
534799,Revenue,Salem,Gangavalli,5,15-01-2021
534800,Revenue,Salem,Thammampatti,5,15-01-2021
534926,Revenue,Salem,Kariyakovil Dam,2,15-01-2021
534928,Revenue,Salem,Kariyakovil Dam,2,15-01-2021
535278,Revenue,Salem,Yercaud,2.2,16-01-2021
535280,Revenue,Salem,Yercaud,2.2,16-01-2021
535312,Revenue,Salem,Attur,2,16-01-2021
535314,Revenue,Salem,Attur,2,16-01-2021
535360,Revenue,Salem,Anaimaduvu Dam,1,16-01-2021
535363,Revenue,Salem,Anaimaduvu Dam,1,16-01-2021
535711,Revenue,Salem,Gangavalli,45,21-02-2021
535714,Revenue,Salem,sankaridurg,39,21-02-2021
535726,Revenue,Salem,Mettur,26,21-02-2021
535762,Revenue,Salem,Veeraganoor,12,21-02-2021
535764,Revenue,Salem,Edapadi,11.4,21-02-2021
535773,Revenue,Salem,Attur,9.2,21-02-2021
535795,Revenue,Salem,Thammampatti,5,21-02-2021
535796,Revenue,Salem,TNAU CRI Yethapur,5,21-02-2021
535804,Revenue,Salem,Kariyakovil Dam,4,21-02-2021
535822,Revenue,Salem,Valappady,2.7,21-02-2021
535827,Revenue,Salem,Yercaud,2,21-02-2021
535837,Revenue,Salem,Salem,1.4,21-02-2021
536257,Revenue,Salem,sankaridurg,17,02-04-2021
536271,Revenue,Salem,Edapadi,27,05-04-2021
536279,Revenue,Salem,Thammampatti,15,05-04-2021
536290,Revenue,Salem,Attur,5.2,05-04-2021
536300,Revenue,Salem,Yercaud,3,05-04-2021
536306,Revenue,Salem,Danishpet,2.1,05-04-2021
536315,Revenue,Salem,Salem,1.7,05-04-2021
536343,Revenue,Salem,Mettur,2.2,06-04-2021
536508,Revenue,Salem,Yercaud,11.4,13-04-2021
536566,Revenue,Salem,Attur,3,13-04-2021
536600,Revenue,Salem,Edapadi,78,14-04-2021
536605,Revenue,Salem,Mettur,32.8,14-04-2021
536624,Revenue,Salem,Anaimaduvu Dam,13,14-04-2021
536640,Revenue,Salem,Yercaud,5.4,14-04-2021
536650,Revenue,Salem,sankaridurg,3,14-04-2021
536671,Revenue,Salem,Salem,0.8,14-04-2021
536700,Revenue,Salem,Yercaud,42,15-04-2021
536710,Revenue,Salem,Kariyakovil Dam,35,15-04-2021
536731,Revenue,Salem,Anaimaduvu Dam,27,15-04-2021
536756,Revenue,Salem,Danishpet,19,15-04-2021
536772,Revenue,Salem,Thammampatti,15,15-04-2021
536776,Revenue,Salem,sankaridurg,14.3,15-04-2021
536791,Revenue,Salem,Salem,10.5,15-04-2021
536800,Revenue,Salem,Edapadi,9,15-04-2021
536812,Revenue,Salem,Mettur,7.5,15-04-2021
536813,Revenue,Salem,Omalur,7.4,15-04-2021
536823,Revenue,Salem,Attur,6.4,15-04-2021
536858,Revenue,Salem,TNAU CRI Yethapur,4,15-04-2021
536872,Revenue,Salem,Valappady,3,15-04-2021
536939,Revenue,Salem,Danishpet,18.5,16-04-2021
536947,Revenue,Salem,Yercaud,15,16-04-2021
536998,Revenue,Salem,Thammampatti,7,16-04-2021
537004,Revenue,Salem,Salem,5.8,16-04-2021
537026,Revenue,Salem,Valappady,4,16-04-2021
537046,Revenue,Salem,Mettur,2.2,16-04-2021
537071,Revenue,Salem,Edapadi,1.2,16-04-2021
537082,Revenue,Salem,Anaimaduvu Dam,1,16-04-2021
537098,Revenue,Salem,Edapadi,21.6,17-04-2021
537123,Revenue,Salem,sankaridurg,5.4,17-04-2021
537138,Revenue,Salem,Mettur,1.8,17-04-2021
